city,date,irradiance,temperature,humidity,wind_speed
Daman,20230603,6.6473,30.15,69.06,3.27
Daman,20230604,6.3718,30.74,64.65,2.66
Daman,20230605,6.6946,30.46,67.01,3.02
Daman,20230606,6.7874,30.92,65.73,3.13
Daman,20230607,7.0416,30.98,65.04,3.2
Daman,20230608,6.7625,31.14,65.1,2.66
Daman,20230609,7.0231,31.14,68.55,3.17
Daman,20230610,7.0694,30.98,68.32,3.93
Daman,20230611,6.5194,31.58,62.08,4.97
Daman,20230612,3.9002,31.6,60.79,6.79
Daman,20230613,5.9786,30.69,66.1,6.95
Daman,20230614,5.8735,30.45,67.82,7.12
Daman,20230615,5.5546,30.3,70.68,7.22
Daman,20230616,4.6378,30.02,74.03,7.96
Daman,20230617,5.1758,29.3,75.9,6.86
Daman,20230618,5.2594,29.5,74.54,5.55
Daman,20230619,5.3167,29.73,74.67,4.64
Daman,20230620,5.915,29.95,73.66,4.24
Daman,20230621,6.0211,29.79,71.63,3.52
Daman,20230622,5.8663,29.77,73.15,3.56
Daman,20230623,6.3581,29.85,73.07,3.62
Daman,20230624,2.8874,28.91,78.92,3.32
Daman,20230625,3.7591,28.24,75.2,3.72
Daman,20230626,2.3021,26.59,81.28,4.2
Daman,20230627,2.9323,26.51,81.07,4.73
Daman,20230628,1.6531,26.64,87.56,4.79
Daman,20230629,2.2774,25.82,89.61,6.19
Daman,20230630,1.3337,26.51,89.35,5.68
Daman,20230701,0.8491,26.87,90.85,5.0
Daman,20230702,5.3616,27.63,88.17,4.05
Daman,20230703,5.1146,27.9,88.15,2.98
Daman,20230704,4.5254,27.95,90.31,3.1
Daman,20230705,3.4298,27.58,89.29,3.1
Daman,20230706,4.0728,26.84,89.64,3.47
Daman,20230707,4.6195,26.9,93.74,3.45
Daman,20230708,3.5033,26.97,91.56,4.59
Daman,20230709,3.8887,27.06,89.83,5.46
Daman,20230710,3.4999,26.63,91.25,4.5
Daman,20230711,2.4228,26.89,89.7,4.16
Daman,20230712,2.1653,26.91,90.41,3.53
Daman,20230713,4.1594,27.37,88.77,3.03
Daman,20230714,3.6007,26.86,90.0,2.86
Daman,20230715,3.7752,26.74,91.1,3.96
Daman,20230716,2.8483,26.83,91.45,3.78
Daman,20230717,4.6987,26.93,89.98,3.96
Daman,20230718,3.2366,26.53,93.09,4.54
Daman,20230719,2.1581,26.77,92.9,4.23
Daman,20230720,3.0948,26.71,92.7,4.37
Daman,20230721,3.8662,26.41,92.43,4.47
Daman,20230722,1.2535,26.3,94.2,4.29
Daman,20230723,3.2966,26.73,92.05,4.52
Daman,20230724,3.8256,26.72,91.64,4.85
Daman,20230725,2.3995,26.5,92.01,4.49
Daman,20230726,4.0222,26.5,92.28,4.47
Daman,20230727,2.9657,26.29,92.99,4.77
Daman,20230728,3.0026,26.29,92.61,4.74
Daman,20230729,4.2324,26.12,91.8,4.62
Daman,20230730,4.8108,26.14,91.46,4.79
Daman,20230731,4.2118,26.41,91.26,4.85
Daman,20230801,2.7593,26.41,91.02,4.98
Daman,20230802,3.1169,26.15,90.54,5.03
Daman,20230803,3.3586,25.76,91.33,4.65
Daman,20230804,2.8954,26.34,89.44,4.92
Daman,20230805,3.8184,26.03,89.47,4.76
Daman,20230806,3.8604,26.03,89.2,4.92
Daman,20230807,3.6636,25.98,88.2,5.09
Daman,20230808,3.8436,25.98,88.84,4.79
Daman,20230809,4.6853,26.32,88.57,4.2
Daman,20230810,3.9953,25.83,89.36,3.63
Daman,20230811,3.9089,26.28,87.6,3.55
Daman,20230812,4.7772,26.07,87.22,3.94
Daman,20230813,4.6877,25.95,87.15,4.47
Daman,20230814,4.1126,25.77,87.43,4.12
Daman,20230815,5.0234,25.99,86.57,3.51
Daman,20230816,5.107,26.06,86.91,2.96
Daman,20230817,3.8155,26.06,86.73,3.21
Daman,20230818,4.446,26.23,86.38,3.62
Daman,20230819,3.983,26.4,86.53,3.62
Daman,20230820,3.9295,26.15,87.24,3.57
Daman,20230821,4.6546,26.0,86.59,3.54
Daman,20230822,4.049,26.32,87.28,3.56
Daman,20230823,4.7582,26.65,87.15,3.72
Daman,20230824,5.4749,26.64,87.46,4.06
Daman,20230825,5.1571,26.61,88.82,3.55
Daman,20230826,5.3486,26.83,87.35,4.11
Daman,20230827,5.6093,26.58,86.91,3.44
Daman,20230828,5.922,26.3,87.41,3.12
Daman,20230829,6.1219,26.41,84.95,2.39
Daman,20230830,6.3096,26.27,84.93,1.67
Daman,20230831,6.3089,26.36,84.88,1.22
Daman,20230901,5.9515,26.9,83.76,1.25
Daman,20230902,3.6322,26.53,85.34,1.65
Daman,20230903,2.0626,26.38,85.89,2.11
Daman,20230904,5.9438,26.4,82.74,2.27
Daman,20230905,6.1759,26.21,84.39,2.02
Daman,20230906,5.5049,27.27,84.03,2.99
Daman,20230907,2.9705,26.89,89.16,4.04
Daman,20230908,1.2523,26.61,92.61,3.65
Daman,20230909,1.9502,26.28,91.15,3.01
Daman,20230910,5.2925,26.65,90.04,3.18
Daman,20230911,5.891,26.91,87.57,3.21
Daman,20230912,5.7598,26.79,85.74,3.13
Daman,20230913,5.843,26.63,86.16,3.07
Daman,20230914,5.6174,26.21,88.13,2.31
Daman,20230915,3.7582,26.32,89.5,2.29
Daman,20230916,2.1408,25.62,91.09,3.07
Daman,20230917,2.0201,26.43,89.17,3.4
Daman,20230918,4.1578,27.16,88.47,4.2
Daman,20230919,4.6975,27.24,88.72,4.07
Daman,20230920,4.685,27.11,89.69,2.65
Daman,20230921,4.9922,26.81,88.92,1.47
Daman,20230922,3.8518,26.86,89.57,1.59
Daman,20230923,4.6349,26.72,90.81,1.86
Daman,20230924,3.533,26.77,90.95,2.16
Daman,20230925,3.8755,26.5,90.63,1.84
Daman,20230926,5.3707,27.04,88.63,0.99
Daman,20230927,4.1441,26.76,89.7,1.48
Daman,20230928,4.7042,27.68,85.01,0.98
Daman,20230929,4.4885,27.53,86.4,1.51
Daman,20230930,4.7827,27.63,85.83,1.65
Daman,20231001,5.3179,27.5,84.57,1.52
Daman,20231002,5.5214,26.51,86.64,2.0
Daman,20231003,5.4833,26.23,83.51,1.38
Daman,20231004,5.7223,25.64,83.0,1.44
Daman,20231005,5.4142,25.77,82.66,1.38
Daman,20231006,5.7401,25.68,86.45,1.37
Daman,20231007,5.7118,26.51,83.33,1.08
Daman,20231008,5.2646,26.91,77.27,1.1
Daman,20231009,5.724,26.84,74.34,1.1
Daman,20231010,5.7454,26.25,77.19,1.18
Daman,20231011,5.4518,26.41,74.75,0.92
Daman,20231012,5.3035,27.34,73.47,1.15
Daman,20231013,4.9471,28.21,71.1,1.42
Daman,20231014,5.2414,28.0,68.57,1.09
Daman,20231015,5.0148,27.17,74.15,1.61
Daman,20231016,4.4796,27.43,74.05,1.23
Daman,20231017,4.7614,27.41,71.51,1.23
Daman,20231018,4.5463,26.85,72.29,1.7
Daman,20231019,5.0182,27.13,69.12,1.5
Daman,20231020,4.5211,27.23,65.84,1.96
Daman,20231021,4.589,27.71,68.05,1.93
Daman,20231022,4.6915,27.62,66.09,1.82
Daman,20231023,5.0059,27.24,63.74,1.74
Daman,20231024,4.9747,27.12,63.38,1.77
Daman,20231025,4.9008,26.54,59.6,2.29
Daman,20231026,4.9694,26.29,56.36,1.95
Daman,20231027,5.0575,25.89,55.05,2.0
Daman,20231028,5.2378,25.88,52.51,2.31
Daman,20231029,4.8886,25.8,54.17,2.09
Daman,20231030,4.644,26.01,55.89,2.08
Daman,20231031,4.7671,25.45,53.55,2.31
Daman,20231101,4.8991,25.24,54.17,2.57
Daman,20231102,4.8382,25.66,58.27,2.19
Daman,20231103,4.6082,26.15,53.95,2.3
Daman,20231104,4.2514,26.43,46.71,2.56
Daman,20231105,4.4544,26.77,49.21,2.54
Daman,20231106,4.6063,26.66,51.82,2.68
Daman,20231107,4.5929,26.2,55.85,2.3
Daman,20231108,4.2718,26.83,61.04,2.28
Daman,20231109,4.2314,27.2,66.02,1.34
Daman,20231110,4.1616,27.3,63.97,1.22
Daman,20231111,4.3572,27.24,53.12,2.15
Daman,20231112,4.4184,26.6,50.03,2.64
Daman,20231113,4.591,25.87,44.67,2.44
Daman,20231114,4.5271,25.33,47.19,2.07
Daman,20231115,4.5403,25.38,47.46,1.57
Daman,20231116,4.4131,25.69,49.1,2.18
Daman,20231117,3.9578,25.29,48.91,2.37
Daman,20231118,4.2026,25.24,53.67,2.29
Daman,20231119,3.959,26.49,53.33,1.56
Daman,20231120,4.1539,27.92,52.34,1.85
Daman,20231121,4.0901,27.1,47.11,2.9
Daman,20231122,4.1633,25.68,47.16,2.51
Daman,20231123,4.3478,25.42,43.45,2.19
Daman,20231124,4.1657,27.31,52.03,2.55
Daman,20231125,4.105,27.94,52.03,2.35
Daman,20231126,0.846,25.0,75.18,2.54
Daman,20231127,3.4702,24.88,81.88,2.19
Daman,20231128,4.3862,23.08,67.51,2.01
Daman,20231129,4.2166,23.07,68.81,1.54
Daman,20231130,3.9734,23.8,74.37,1.32
Daman,20231201,3.4711,24.22,75.53,1.23
Daman,20231202,4.0174,25.66,70.21,1.78
Daman,20231203,3.8741,26.03,67.65,2.65
Daman,20231204,3.7817,26.41,66.19,1.82
Daman,20231205,3.8467,25.7,62.66,3.09
Daman,20231206,3.6518,24.54,63.5,3.07
Daman,20231207,4.0704,24.18,64.06,2.45
Daman,20231208,4.3414,24.43,62.93,2.25
Daman,20231209,4.3066,24.58,56.24,2.26
Daman,20231210,4.4148,24.68,54.06,2.14
Daman,20231211,4.3704,24.29,57.0,1.72
Daman,20231212,4.5046,23.99,53.19,1.56
Daman,20231213,4.091,24.87,55.04,1.85
Daman,20231214,3.9041,25.33,53.45,2.25
Daman,20231215,3.8086,24.66,50.54,2.06
Daman,20231216,3.7817,24.08,46.72,1.81
Daman,20231217,3.6756,23.97,49.11,2.69
Daman,20231218,2.9227,23.11,49.62,4.32
Daman,20231219,3.5213,23.6,40.37,3.84
Daman,20231220,3.4642,22.4,38.22,2.94
Daman,20231221,2.5817,23.73,36.78,2.38
Daman,20231222,2.459,23.91,33.54,1.87
Daman,20231223,4.4786,25.84,34.48,1.92
Daman,20231224,4.225,26.01,32.99,2.25
Daman,20231225,4.1206,26.25,33.06,2.21
Daman,20231226,4.2103,25.24,39.97,2.13
Daman,20231227,3.8659,25.62,39.65,1.82
Daman,20231228,3.966,25.75,43.75,2.01
Daman,20231229,4.0817,26.24,40.42,1.54
Daman,20231230,4.1618,25.8,44.39,1.84
Daman,20231231,4.1801,25.89,42.95,1.54
Daman,20240101,3.8256,25.0,43.94,1.97
Daman,20240102,3.96,24.09,40.23,1.69
Daman,20240103,3.5314,23.52,37.6,2.01
Daman,20240104,4.0315,22.28,42.44,1.65
Daman,20240105,4.0301,21.63,47.4,1.95
Daman,20240106,3.6182,23.96,44.14,2.64
Daman,20240107,3.9686,25.21,51.52,2.53
Daman,20240108,4.1292,26.81,45.36,2.73
Daman,20240109,3.4978,26.19,50.31,2.17
Daman,20240110,4.1378,25.82,55.03,1.61
Daman,20240111,4.0894,27.11,48.79,1.58
Daman,20240112,4.1534,27.0,46.3,2.35
Daman,20240113,4.6853,26.39,41.98,2.08
Daman,20240114,4.847,24.19,33.51,2.16
Daman,20240115,5.1252,21.92,27.22,2.02
Daman,20240116,4.985,21.79,34.27,1.49
Daman,20240117,4.6591,22.47,38.4,1.41
Daman,20240118,4.6078,22.09,39.38,1.87
Daman,20240119,4.4923,22.75,33.62,1.64
Daman,20240120,4.3853,22.63,38.64,2.02
Daman,20240121,4.7686,23.62,25.99,3.05
Daman,20240122,4.7623,23.77,26.22,2.93
Daman,20240123,5.1134,22.34,25.59,3.06
Daman,20240124,5.257,21.73,21.49,2.69
Daman,20240125,5.1773,22.8,22.16,2.2
Daman,20240126,4.8821,24.16,22.94,2.48
Daman,20240127,4.6531,25.4,25.6,1.94
Daman,20240128,4.5007,25.24,28.53,1.72
Daman,20240129,4.5353,24.55,33.73,1.87
Daman,20240130,4.5715,23.53,34.58,1.81
Daman,20240131,4.7885,23.58,42.9,1.68
Daman,20240201,5.0738,23.74,62.69,1.51
Daman,20240202,5.0378,24.1,53.98,1.8
Daman,20240203,5.2879,26.61,32.31,2.38
Daman,20240204,5.1319,27.31,34.6,1.64
Daman,20240205,5.263,26.16,47.51,1.54
Daman,20240206,5.2968,26.12,47.12,1.58
Daman,20240207,5.209,26.42,41.27,2.64
Daman,20240208,5.2558,26.02,30.6,2.95
Daman,20240209,5.3141,25.62,33.26,2.19
Daman,20240210,5.4545,24.4,29.06,2.18
Daman,20240211,5.3621,24.38,30.1,1.9
Daman,20240212,4.9174,25.02,31.2,1.47
Daman,20240213,4.5804,24.77,37.53,1.73
Daman,20240214,5.2006,24.91,21.59,2.68
Daman,20240215,5.2253,25.98,26.98,1.92
Daman,20240216,5.0004,28.38,30.78,2.74
Daman,20240217,5.291,28.85,31.99,1.41
Daman,20240218,5.7185,27.48,36.03,1.56
Daman,20240219,6.031,26.52,48.64,1.61
Daman,20240220,6.0823,25.44,61.14,1.86
Daman,20240221,5.855,24.17,69.82,2.36
Daman,20240222,5.9729,24.13,62.95,2.13
Daman,20240223,6.2501,24.55,47.39,1.99
Daman,20240224,6.3302,23.07,20.04,2.62
Daman,20240225,6.0564,24.71,13.71,2.57
Daman,20240226,4.6927,27.87,20.65,2.62
Daman,20240227,5.2068,28.7,33.54,1.61
Daman,20240228,5.4341,29.09,38.58,1.73
Daman,20240229,5.7612,30.0,29.66,1.89
Daman,20240301,5.2327,29.55,45.38,2.11
Daman,20240302,5.7989,26.63,65.85,2.92
Daman,20240303,6.3216,22.98,51.06,3.23
Daman,20240304,6.7843,22.84,33.58,1.93
Daman,20240305,6.8618,23.61,16.85,2.02
Daman,20240306,6.7366,24.72,22.2,1.98
Daman,20240307,6.4706,26.3,35.61,2.41
Daman,20240308,6.4253,26.9,27.0,2.72
Daman,20240309,6.5575,27.04,22.07,2.57
Daman,20240310,6.6806,27.46,23.6,1.7
Daman,20240311,6.1106,28.18,38.75,1.93
Daman,20240312,6.2882,27.91,46.45,2.25
Daman,20240313,6.5846,26.95,55.38,2.13
Daman,20240314,6.7358,25.97,54.23,2.02
Daman,20240315,6.9043,25.62,50.39,1.77
Daman,20240316,6.6838,26.24,47.92,1.59
Daman,20240317,6.6283,26.42,46.86,2.08
Daman,20240318,6.4687,27.3,52.38,1.85
Daman,20240319,6.6943,28.33,44.59,2.04
Daman,20240320,6.906,29.51,21.72,2.29
Daman,20240321,6.5023,30.17,24.75,1.37
Daman,20240322,6.499,29.81,36.74,1.66
Daman,20240323,6.5076,29.3,47.63,2.03
Daman,20240324,6.4728,29.21,49.3,1.6
Daman,20240325,6.6089,29.75,52.31,1.74
Daman,20240326,6.6034,30.47,55.5,1.82
Daman,20240327,6.1176,31.22,55.13,1.93
Daman,20240328,5.7192,30.92,53.05,1.85
Daman,20240329,5.5147,31.15,49.0,2.02
Daman,20240330,5.8286,30.96,45.54,1.81
Daman,20240331,6.2141,30.94,42.26,1.9
Daman,20240401,6.5556,30.13,46.24,2.04
Daman,20240402,6.9209,29.86,48.01,1.72
Daman,20240403,6.7346,30.39,45.14,1.77
Daman,20240404,6.5364,30.37,50.2,2.08
Daman,20240405,6.7846,31.05,49.4,2.21
Daman,20240406,6.7783,31.42,35.31,2.59
Daman,20240407,7.0313,31.04,42.73,2.3
Daman,20240408,7.0574,31.07,50.75,1.84
Daman,20240409,6.8484,30.92,52.91,2.37
Daman,20240410,6.6655,30.76,54.7,2.3
Daman,20240411,6.4522,31.07,49.9,2.15
Daman,20240412,6.7015,30.35,49.12,2.58
Daman,20240413,6.9874,28.83,56.0,2.16
Daman,20240414,6.7147,30.87,56.84,1.98
Daman,20240415,6.726,34.09,47.15,2.18
Daman,20240416,6.1625,34.86,31.28,2.4
Daman,20240417,6.2134,35.18,30.82,2.26
Daman,20240418,6.5623,34.15,46.85,2.63
Daman,20240419,6.3691,33.21,48.76,2.65
Daman,20240420,6.3737,32.52,42.63,2.61
Daman,20240421,6.1354,31.19,45.17,2.33
Daman,20240422,5.9662,31.4,48.19,2.55
Daman,20240423,6.954,31.32,49.13,2.2
Daman,20240424,6.787,31.64,51.09,2.26
Daman,20240425,6.2179,32.18,51.52,2.11
Daman,20240426,6.1154,32.59,48.96,2.19
Daman,20240427,6.3715,33.77,45.8,2.17
Daman,20240428,6.1853,34.12,37.02,2.35
Daman,20240429,6.8822,33.25,32.35,2.15
Daman,20240430,7.314,33.39,38.84,2.57
Daman,20240501,7.673,31.92,43.73,2.64
Daman,20240502,7.7866,31.48,44.78,2.07
Daman,20240503,7.6099,31.41,47.22,2.27
Daman,20240504,7.404,31.73,51.7,2.38
Daman,20240505,7.499,32.77,51.99,3.03
Daman,20240506,7.259,32.37,54.7,3.07
Daman,20240507,7.3231,32.36,57.23,3.0
Daman,20240508,7.0596,32.07,56.33,3.01
Daman,20240509,6.8767,32.1,56.25,2.84
Daman,20240510,6.2966,31.77,55.58,2.91
Daman,20240511,6.1901,32.34,55.03,2.62
Daman,20240512,6.4006,33.02,52.02,2.01
Daman,20240513,6.4654,33.49,50.65,1.79
Daman,20240514,6.9317,34.14,48.12,2.12
Daman,20240515,7.0094,33.86,48.67,1.99
Daman,20240516,6.4154,34.52,49.0,1.99
Daman,20240517,6.377,33.72,57.59,2.16
Daman,20240518,6.4248,35.03,46.81,2.22
Daman,20240519,6.6677,35.1,49.51,2.82
Daman,20240520,6.677,34.91,49.77,2.94
Daman,20240521,6.8458,34.94,51.19,2.93
Daman,20240522,6.2311,35.65,51.03,3.07
Daman,20240523,6.6384,35.09,50.25,3.19
Daman,20240524,7.0296,34.18,54.7,3.71
Daman,20240525,6.6766,32.68,58.82,3.95
Daman,20240526,5.8982,32.4,61.39,4.47
Daman,20240527,5.6712,31.86,64.55,5.01
Daman,20240528,6.3096,31.63,65.05,5.46
Daman,20240529,6.4022,31.79,65.95,5.25
Daman,20240530,6.4867,32.08,64.83,4.42
Daman,20240531,6.7618,32.26,64.1,3.8
Daman,20240601,6.2894,32.34,62.34,3.78
Daman,20240602,6.4109,32.25,57.58,3.27
Daman,20240603,5.9018,32.17,60.59,3.47
Daman,20240604,6.7601,32.25,61.66,3.48
Daman,20240605,6.9739,31.92,62.81,3.6
Daman,20240606,7.0702,32.69,58.15,3.39
Daman,20240607,6.3674,32.4,61.79,3.45
Daman,20240608,5.4972,30.22,70.89,2.56
Daman,20240609,5.1197,30.19,73.53,2.67
Daman,20240610,3.918,29.25,76.51,2.69
Daman,20240611,6.367,29.69,73.58,3.48
Daman,20240612,6.2362,30.0,73.9,3.39
Daman,20240613,6.7042,30.26,72.54,3.05
Daman,20240614,6.8198,30.16,74.38,3.02
Daman,20240615,6.5964,30.62,72.19,2.81
Daman,20240616,6.6574,30.34,73.07,2.65
Daman,20240617,6.3185,30.36,75.02,3.33
Daman,20240618,4.9514,29.76,77.37,3.84
Daman,20240619,3.1872,29.09,80.7,4.43
Daman,20240620,3.1361,29.19,81.98,4.76
Daman,20240621,5.1811,30.11,78.45,4.38
Daman,20240622,4.7618,30.05,77.85,2.57
Daman,20240623,3.7658,29.04,81.21,1.87
Daman,20240624,4.2125,29.25,77.76,1.8
Daman,20240625,6.2818,29.44,78.16,1.82
Daman,20240626,5.2512,29.09,79.71,2.6
Daman,20240627,4.7856,28.7,87.77,3.33
Daman,20240628,1.9169,28.67,85.92,5.52
Daman,20240629,3.4642,28.4,86.68,5.1
Daman,20240630,1.4734,28.15,87.56,5.17
Daman,20240701,2.2169,27.57,90.09,6.63
Daman,20240702,1.925,27.66,90.1,7.26
Daman,20240703,4.3692,28.38,85.87,5.6
Daman,20240704,4.35,28.27,86.01,4.68
Daman,20240705,2.0218,27.92,88.54,5.13
Daman,20240706,3.007,28.02,88.59,5.22
Daman,20240707,3.9768,28.01,88.3,4.28
Daman,20240708,3.1721,28.03,87.32,2.58
Daman,20240709,4.7074,27.42,89.15,3.38
Daman,20240710,4.2334,26.89,86.33,4.16
Daman,20240711,1.7431,27.4,90.0,3.9
Daman,20240712,1.7474,27.14,92.8,4.2
Daman,20240713,1.0291,27.3,91.95,5.13
Daman,20240714,4.9678,27.87,89.77,3.97
Daman,20240715,3.0792,27.42,90.04,2.78
Daman,20240716,3.7589,26.37,90.32,3.74
Daman,20240717,4.8082,26.49,91.62,4.44
Daman,20240718,2.5598,26.98,93.29,4.97
Daman,20240719,1.8264,27.14,92.28,5.18
Daman,20240720,2.8229,26.91,93.67,4.37
Daman,20240721,2.9206,27.09,92.96,3.95
Daman,20240722,1.3277,26.64,93.19,5.13
Daman,20240723,1.5809,26.62,93.91,5.16
Daman,20240724,1.4844,26.32,94.13,5.65
Daman,20240725,2.0494,26.15,92.99,5.5
Daman,20240726,2.4238,26.38,92.27,5.31
Daman,20240727,2.2442,26.64,91.71,5.15
Daman,20240728,2.3556,26.36,93.16,4.51
Daman,20240729,1.4136,26.02,94.65,4.4
Daman,20240730,3.9612,26.85,91.4,4.32
Daman,20240731,5.1977,26.98,91.53,3.87
Daman,20240801,4.343,26.82,91.37,4.91
Daman,20240802,3.57,26.29,93.41,5.53
Daman,20240803,1.3159,25.9,95.08,5.68
Daman,20240804,1.5214,25.88,94.42,4.79
Daman,20240805,3.3605,26.27,92.08,4.48
Daman,20240806,3.4886,26.29,91.5,4.43
Daman,20240807,3.5453,26.27,91.41,3.62
Daman,20240808,3.1865,26.06,91.95,3.47
Daman,20240809,3.564,26.63,90.88,3.39
Daman,20240810,3.6437,26.45,90.68,3.4
Daman,20240811,3.9888,26.5,90.38,3.91
Daman,20240812,2.5159,26.61,90.33,3.6
Daman,20240813,5.1442,26.76,89.34,2.86
Daman,20240814,4.6255,26.84,88.64,2.18
Daman,20240815,5.3854,27.03,88.17,2.21
Daman,20240816,5.3549,27.02,88.78,2.6
Daman,20240817,5.2466,27.04,87.25,1.69
Daman,20240818,5.9719,27.73,85.37,1.2
Daman,20240819,5.0642,27.83,86.59,1.31
Daman,20240820,3.8122,27.78,86.89,1.36
Daman,20240821,5.4806,27.87,84.95,0.97
Daman,20240822,5.6465,28.0,86.92,1.04
Daman,20240823,2.8632,27.2,90.79,1.4
Daman,20240824,1.2511,26.23,93.56,3.07
Daman,20240825,1.3013,25.57,93.32,4.88
Daman,20240826,1.231,25.83,92.82,5.46
Daman,20240827,3.5892,26.28,91.32,5.96
Daman,20240828,3.5141,26.51,91.21,5.91
Daman,20240829,4.0807,26.71,90.88,5.26
Daman,20240830,4.9834,26.9,89.5,3.68
Daman,20240831,5.8298,26.45,90.0,2.16
Daman,20240901,4.6582,26.36,90.69,1.83
Daman,20240902,1.0224,25.66,94.16,3.22
Daman,20240903,3.3113,24.11,91.24,3.26
Daman,20240904,5.1862,26.43,91.21,2.75
Daman,20240905,4.3054,26.79,90.99,3.77
Daman,20240906,4.2523,26.65,90.52,3.47
Daman,20240907,5.4278,26.5,90.84,2.67
Daman,20240908,5.5855,26.58,90.14,2.33
Daman,20240909,5.2411,26.59,89.88,2.54
Daman,20240910,5.2171,26.46,90.63,3.04
Daman,20240911,4.1066,25.98,91.55,2.56
Daman,20240912,4.6282,26.39,89.75,3.06
Daman,20240913,5.8325,25.86,87.69,3.04
Daman,20240914,5.2207,25.86,87.81,2.78
Daman,20240915,4.9147,25.8,87.77,2.24
Daman,20240916,6.2278,25.49,86.76,1.77
Daman,20240917,6.3202,25.16,87.1,1.93
Daman,20240918,5.6218,25.65,86.45,1.43
Daman,20240919,5.3062,25.92,86.05,1.81
Daman,20240920,5.5217,26.11,88.22,1.76
Daman,20240921,5.6566,26.54,88.86,2.04
Daman,20240922,4.3778,26.56,91.45,2.06
Daman,20240923,4.4155,26.99,92.06,1.62
Daman,20240924,3.0221,26.36,95.87,2.28
Daman,20240925,3.5899,26.51,94.61,2.21
Daman,20240926,1.2874,26.39,95.9,4.27
Daman,20240927,1.242,26.32,93.2,3.26
Daman,20240928,2.2351,26.32,92.58,3.28
Daman,20240929,2.4022,26.15,93.67,2.83
Daman,20240930,5.2462,27.14,89.01,1.14
Daman,20241001,5.3119,27.56,87.93,1.31
Daman,20241002,5.7696,27.53,87.75,1.09
Daman,20241003,5.7329,26.76,90.88,1.58
Daman,20241004,5.5762,26.05,89.01,1.71
Daman,20241005,5.8764,26.61,84.57,0.98
Daman,20241006,5.5265,26.87,85.93,1.75
Daman,20241007,5.3386,26.99,81.21,2.29
Daman,20241008,5.4653,26.68,80.0,2.09
Daman,20241009,2.885,25.72,85.24,1.91
Daman,20241010,2.8572,26.34,88.49,1.89
Daman,20241011,2.9407,26.84,88.73,2.28
Daman,20241012,4.9378,27.29,87.9,1.82
Daman,20241013,4.8278,27.16,89.01,1.55
Daman,20241014,5.4442,27.79,84.43,1.48
Daman,20241015,4.9526,27.57,87.74,1.36
Daman,20241016,4.9318,27.43,87.69,1.25
Daman,20241017,3.0737,27.81,86.18,1.59
Daman,20241018,4.3805,27.75,82.52,2.05
Daman,20241019,5.1127,27.14,90.45,1.25
Daman,20241020,4.4902,27.57,84.05,1.07
Daman,20241021,4.207,26.41,84.65,1.51
Daman,20241022,5.1598,27.24,83.86,1.13
Daman,20241023,5.0662,26.93,83.81,1.55
Daman,20241024,4.8979,26.21,79.99,1.74
Daman,20241025,4.8146,25.24,78.64,1.72
Daman,20241026,5.3501,25.31,74.33,1.57
Daman,20241027,5.2968,25.44,76.06,1.25
Daman,20241028,5.1646,25.95,76.9,1.01
Daman,20241029,4.8247,26.64,77.84,1.0
Daman,20241030,4.6085,26.19,78.01,1.5
Daman,20241031,4.6745,25.57,73.65,2.26
Daman,20241101,4.8029,25.49,73.33,1.92
Daman,20241102,5.0513,25.43,70.76,1.56
Daman,20241103,4.8048,25.26,73.14,1.65
Daman,20241104,4.4998,25.11,74.42,2.07
Daman,20241105,4.6058,24.82,72.92,1.96
Daman,20241106,4.9903,24.32,72.95,2.12
Daman,20241107,4.5866,23.98,74.35,1.96
Daman,20241108,4.3625,24.37,75.69,2.02
Daman,20241109,4.3805,24.22,75.13,2.05
Daman,20241110,4.3498,23.58,72.0,2.23
Daman,20241111,4.4054,23.31,73.88,2.09
Daman,20241112,4.4765,23.06,72.3,2.5
Daman,20241113,4.8578,22.51,70.73,2.65
Daman,20241114,4.591,22.98,70.43,2.45
Daman,20241115,4.0426,23.79,73.39,1.76
Daman,20241116,3.9912,24.65,73.26,1.68
Daman,20241117,3.8854,24.49,71.97,2.04
Daman,20241118,4.5948,23.09,64.65,2.41
Daman,20241119,4.199,22.01,68.24,2.6
Daman,20241120,3.8957,22.03,69.46,2.28
Daman,20241121,3.8851,21.56,70.42,2.19
Daman,20241122,3.9281,21.43,68.38,1.99
Daman,20241123,3.8009,21.55,71.34,1.82
Daman,20241124,4.0382,22.15,68.5,1.44
Daman,20241125,3.6614,21.97,66.04,2.53
Daman,20241126,3.9038,21.38,60.18,3.09
Daman,20241127,4.4688,21.15,59.67,3.05
Daman,20241128,4.4268,21.05,58.36,3.12
Daman,20241129,4.379,20.38,59.54,3.08
Daman,20241130,3.9446,20.72,58.72,2.6
Daman,20241201,3.9773,22.81,65.92,2.73
Daman,20241202,4.0162,24.48,66.31,2.86
Daman,20241203,3.9782,26.08,69.88,2.78
Daman,20241204,3.8616,26.04,78.18,2.56
Daman,20241205,3.9262,26.47,76.63,2.2
Daman,20241206,4.0346,25.56,72.03,2.16
Daman,20241207,4.5408,22.43,60.25,1.99
Daman,20241208,4.8324,20.13,55.85,1.89
Daman,20241209,4.4081,17.86,45.47,2.86
Daman,20241210,4.5125,19.45,48.49,2.71
Daman,20241211,4.3994,21.46,55.13,2.11
Daman,20241212,4.1131,21.37,59.9,2.03
Daman,20241213,4.4069,21.24,53.4,3.43
Daman,20241214,4.415,21.1,46.24,2.96
